respondent_id,xyz_vaccine,seasonal_vaccine
50714,0.58,0.84
50715,0.07,0.49
50716,0.73,0.77
50717,0.24,0.43
50718,0.61,0.6
50719,0.11,0.23
50720,0.72,0.9
50721,0.11,0.22
50722,0.15,0.29
50723,0.13,0.51
50724,0.54,0.73
50725,0.07,0.29
50726,0.04,0.06
50727,0.08,0.11
50728,0.18,0.9
50729,0.01,0.04
50730,0.06,0.47
50731,0.11,0.43
50732,0.12,0.57
50733,0.2,0.58
50734,0.22,0.48
50736,0.07,0.6
50737,0.05,0.25
50738,0.22,0.32
50741,0.11,0.32
50742,0.24,0.5
50743,0.37,0.86
50744,0.13,0.32
50746,0.23,0.35
50747,0.07,0.17
50749,0.06,0.08
50750,0.08,0.16
50751,0.06,0.16
50753,0.26,0.5
50754,0.12,0.18
50755,0.28,0.75
50756,0.88,0.96
50757,0.48,0.75
50758,0.28,0.15
50759,0.09,0.24
50760,0.07,0.09
50761,0.6,0.7
50762,0.07,0.41
50763,0.02,0.02
50764,0.1,0.83
50765,0.07,0.21
50766,0.04,0.11
50768,0.08,0.47
50769,0.38,0.27
50770,0.13,0.27
50771,0.04,0.68
50772,0.31,0.29
50773,0.53,0.82
50774,0.11,0.18
50775,0.32,0.28
50776,0.55,0.86
50777,0.35,0.8
50778,0.29,0.24
50779,0.37,0.57
50780,0.31,0.11
50781,0.05,0.16
50782,0.9,0.95
50783,0.09,0.52
50784,0.07,0.72
50785,0.45,0.84
50786,0.08,0.21
50787,0.04,0.94
50788,0.01,0.07
50790,0.13,0.32
50791,0.4,0.32
50792,0.23,0.8
50793,0.29,0.79
50794,0.1,0.15
50796,0.03,0.02
50797,0.21,0.45
50798,0.19,0.63
50799,0.23,0.72
50801,0.11,0.52
50802,0.05,0.16
50803,0.06,0.18
50804,0.59,0.17
50805,0.03,0.09
50806,0.02,0.16
50807,0.13,0.7
50809,0.1,0.94
50810,0.06,0.51
50811,0.5,0.79
50813,0.06,0.77
50814,0.37,0.63
50815,0.59,0.88
50816,0.77,0.96
50817,0.22,0.67
50818,0.1,0.11
50819,0.36,0.79
50820,0.35,0.92
50821,0.11,0.19
50822,0.2,0.7
50823,0.08,0.19
50824,0.11,0.92
50825,0.33,0.45
50826,0.04,0.45
50827,0.12,0.56
50828,0.21,0.17
50829,0.09,0.71
50830,0.22,0.66
50831,0.02,0.78
50833,0.08,0.22
50834,0.41,0.58
50835,0.29,0.89
50836,0.03,0.04
50837,0.06,0.11
50838,0.19,0.5
50840,0.07,0.27
50841,0.75,0.84
50842,0.07,0.17
50843,0.03,0.06
50845,0.04,0.11
50846,0.07,0.51
50847,0.3,0.06
50848,0.77,0.7
50849,0.24,0.08
50850,0.24,0.25
50851,0.01,0.08
50852,0.16,0.17
50854,0.1,0.28
50855,0.02,0.18
50856,0.74,0.94
50858,0.06,0.29
50859,0.06,0.06
50860,0.09,0.09
50861,0.1,0.61
50862,0.45,0.68
50863,0.02,0.46
50864,0.07,0.08
50865,0.16,0.35
50866,0.12,0.21
50867,0.57,0.47
50868,0.13,0.61
50869,0.1,0.27
50870,0.08,0.38
50871,0.03,0.31
50872,0.07,0.37
50873,0.52,0.96
50874,0.75,0.88
50875,0.36,0.94
50877,0.55,0.81
50878,0.35,0.6
50879,0.04,0.22
50881,0.04,0.1
50882,0.88,0.95
50884,0.07,0.09
50885,0.53,0.92
50886,0.17,0.59
50887,0.09,0.25
50888,0.16,0.23
50889,0.71,0.93
50890,0.12,0.31
50891,0.23,0.5
50892,0.71,0.27
50893,0.05,0.18
50894,0.12,0.77
50895,0.04,0.16
50896,0.13,0.34
50897,0.31,0.12
50898,0.22,0.77
50899,0.01,0.04
50900,0.18,0.47
50901,0.1,0.05
50902,0.85,0.92
50903,0.03,0.13
50904,0.81,0.88
50905,0.33,0.69
50906,0.09,0.33
50907,0.16,0.31
50908,0.1,0.17
50909,0.28,0.63
50912,0.72,0.92
50913,0.07,0.6
50914,0.08,0.35
50915,0.09,0.1
50916,0.1,0.2
50917,0.05,0.1
50918,0.11,0.56
50919,0.18,0.26
50920,0.05,0.62
50921,0.08,0.13
50922,0.81,0.88
50923,0.2,0.41
50925,0.05,0.89
50926,0.77,0.98
50928,0.07,0.16
50929,0.04,0.88
50930,0.06,0.05
50931,0.07,0.51
50932,0.31,0.51
50933,0.11,0.05
50934,0.23,0.16
50935,0.01,0.12
50936,0.1,0.04
50937,0.03,0.26
50938,0.38,0.93
50939,0.41,0.19
50940,0.01,0.12
50941,0.04,0.25
50943,0.71,0.91
50944,0.04,0.14
50945,0.02,0.05
50946,0.27,0.33
50947,0.1,0.85
50949,0.72,0.86
50950,0.72,0.32
50951,0.06,0.26
50952,0.01,0.04
50953,0.19,0.71
50954,0.21,0.82
50956,0.01,0.03
50957,0.47,0.86
50958,0.46,0.84
50959,0.11,0.09
50960,0.18,0.25
50961,0.22,0.19
50962,0.41,0.56
50963,0.19,0.81
50964,0.03,0.92
50965,0.13,0.5
50966,0.08,0.33
50967,0.75,0.91
50968,0.33,0.94
50970,0.74,0.9
50971,0.23,0.62
50972,0.22,0.8
50973,0.08,0.21
50974,0.43,0.73
50975,0.25,0.38
50976,0.14,0.96
50977,0.05,0.64
50978,0.1,0.63
50979,0.73,0.86
50980,0.11,0.28
50981,0.15,0.57
50982,0.08,0.3
50983,0.03,0.91
50984,0.21,0.89
50986,0.55,0.5
50988,0.18,0.68
50989,0.12,0.64
50990,0.22,0.66
50991,0.07,0.27
50992,0.01,0.33
50993,0.09,0.16
50994,0.07,0.26
50995,0.02,0.21
50998,0.48,0.86
50999,0.48,0.59
51000,0.08,0.3
51001,0.1,0.25
51002,0.08,0.5
51003,0.51,0.75
51004,0.05,0.28
51005,0.01,0.26
51006,0.02,0.08
51007,0.12,0.39
51008,0.03,0.12
51009,0.77,0.88
51011,0.3,0.64
51012,0.13,0.33
51013,0.89,0.85
51015,0.51,0.83
51016,0.05,0.07
51017,0.04,0.79
51018,0.24,0.94
51019,0.37,0.26
51021,0.06,0.19
51022,0.01,0.04
51023,0.24,0.48
51024,0.39,0.69
51025,0.06,0.17
51026,0.06,0.22
51027,0.1,0.8
51028,0.02,0.06
51030,0.31,0.76
51031,0.16,0.14
51032,0.1,0.38
51033,0.1,0.32
51034,0.07,0.23
51036,0.26,0.79
51037,0.23,0.46
51038,0.07,0.45
51039,0.13,0.86
51040,0.25,0.32
51041,0.08,0.65
51042,0.21,0.51
51043,0.08,0.5
51044,0.3,0.58
51045,0.19,0.41
51046,0.22,0.45
51047,0.19,0.84
51048,0.78,0.94
51049,0.07,0.23
51050,0.09,0.32
51051,0.04,0.02
51052,0.94,0.93
51053,0.06,0.51
51054,0.06,0.15
51055,0.8,0.89
51056,0.24,0.66
51057,0.19,0.72
51058,0.74,0.86
51059,0.33,0.35
51060,0.21,0.4
51061,0.44,0.22
51062,0.04,0.04
51063,0.12,0.33
51064,0.12,0.59
51065,0.16,0.57
51066,0.46,0.95
51067,0.1,0.22
51069,0.03,0.21
51070,0.52,0.68
51071,0.77,0.95
51074,0.19,0.48
51075,0.04,0.05
51076,0.06,0.35
51077,0.09,0.85
51078,0.06,0.24
51079,0.23,0.22
51080,0.52,0.31
51081,0.35,0.65
51083,0.35,0.96
51084,0.11,0.27
51085,0.03,0.1
51086,0.34,0.58
51087,0.1,0.32
51088,0.11,0.4
51089,0.5,0.46
51091,0.78,0.88
51092,0.06,0.16
51093,0.24,0.72
51094,0.23,0.06
51095,0.36,0.34
51097,0.2,0.91
51098,0.13,0.47
51099,0.03,0.22
51100,0.11,0.09
51101,0.1,0.88
51102,0.17,0.11
51103,0.57,0.76
51104,0.38,0.69
51106,0.55,0.77
51107,0.1,0.27
51108,0.04,0.71
51109,0.51,0.53
51110,0.22,0.9
51111,0.46,0.67
51112,0.85,0.96
51113,0.78,0.92
51114,0.16,0.47
51115,0.82,0.95
51116,0.1,0.88
51117,0.19,0.68
51118,0.01,0.01
51119,0.86,0.96
51120,0.21,0.25
51122,0.1,0.33
51123,0.14,0.45
51124,0.08,0.86
51125,0.26,0.36
51127,0.13,0.33
51128,0.02,0.04
51129,0.03,0.09
51130,0.03,0.09
51131,0.61,0.84
51134,0.21,0.53
51135,0.02,0.16
51136,0.33,0.94
51137,0.18,0.59
51138,0.72,0.82
51139,0.17,0.33
51140,0.09,0.26
51141,0.06,0.79
51142,0.66,0.2
51143,0.28,0.5
51144,0.12,0.37
51145,0.07,0.18
51146,0.36,0.73
51147,0.32,0.74
51148,0.2,0.89
51150,0.42,0.65
51151,0.2,0.57
51153,0.07,0.02
51154,0.02,0.03
51155,0.08,0.19
51156,0.58,0.91
51157,0.11,0.17
51158,0.57,0.42
51159,0.15,0.37
51160,0.87,0.94
51161,0.53,0.7
51162,0.12,0.19
51163,0.02,0.24
51164,0.36,0.89
51165,0.08,0.4
51166,0.18,0.25
51167,0.5,0.71
51169,0.21,0.5
51170,0.18,0.26
51171,0.04,0.51
51172,0.07,0.28
51174,0.2,0.5
51176,0.1,0.17
51177,0.23,0.66
51178,0.44,0.37
51180,0.03,0.21
51181,0.31,0.77
51182,0.11,0.14
51183,0.04,0.13
51184,0.1,0.05
51185,0.01,0.04
51186,0.18,0.44
51187,0.12,0.3
51188,0.35,0.61
51189,0.64,0.6
51190,0.09,0.18
51191,0.12,0.96
51192,0.42,0.91
51193,0.38,0.76
51194,0.12,0.27
51195,0.32,0.17
51196,0.1,0.27
51197,0.19,0.64
51198,0.25,0.14
51199,0.05,0.13
51200,0.02,0.03
51201,0.12,0.87
51202,0.16,0.17
51203,0.57,0.82
51204,0.05,0.59
51205,0.09,0.32
51206,0.11,0.04
51207,0.22,0.67
51208,0.13,0.39
51209,0.07,0.12
51210,0.37,0.87
51211,0.36,0.39
51213,0.03,0.07
51214,0.01,0.05
51215,0.61,0.33
51217,0.54,0.79
51218,0.34,0.89
51219,0.05,0.43
51220,0.16,0.66
51221,0.11,0.26
51222,0.29,0.11
51223,0.07,0.7
51224,0.1,0.21
51225,0.11,0.17
51226,0.51,0.84
51227,0.54,0.8
51228,0.11,0.33
51229,0.37,0.94
51230,0.07,0.2
51231,0.13,0.19
51232,0.18,0.04
51233,0.13,0.05
51234,0.11,0.3
51235,0.27,0.35
51237,0.21,0.85
51238,0.21,0.36
51239,0.42,0.17
51240,0.72,0.89
51241,0.06,0.08
51242,0.07,0.07
51245,0.06,0.16
51246,0.05,0.9
51247,0.02,0.07
51248,0.17,0.07
51249,0.7,0.85
51250,0.31,0.31
51251,0.19,0.36
51252,0.09,0.27
51253,0.02,0.07
51254,0.43,0.63
51255,0.03,0.14
51256,0.35,0.32
51257,0.59,0.94
51258,0.09,0.45
51259,0.11,0.26
51260,0.07,0.36
51262,0.03,0.19
51263,0.03,0.05
51264,0.03,0.07
51265,0.36,0.33
51267,0.1,0.57
51268,0.03,0.76
51270,0.09,0.45
51271,0.04,0.1
51273,0.74,0.24
51274,0.08,0.16
51275,0.08,0.34
51276,0.25,0.33
51277,0.28,0.35
51278,0.02,0.08
51279,0.08,0.34
51280,0.13,0.32
51281,0.43,0.82
51282,0.54,0.69
51283,0.06,0.74
51284,0.53,0.92
51285,0.26,0.47
51286,0.05,0.04
51287,0.05,0.13
51288,0.32,0.79
51289,0.59,0.69
51290,0.06,0.04
51291,0.69,0.76
51292,0.23,0.65
51293,0.06,0.83
51294,0.01,0.02
51295,0.17,0.52
51296,0.07,0.92
51297,0.71,0.86
51298,0.37,0.61
51299,0.04,0.82
51300,0.32,0.73
51301,0.07,0.23
51302,0.21,0.84
51303,0.07,0.32
51304,0.17,0.93
51305,0.24,0.34
51306,0.61,0.87
51307,0.36,0.66
51308,0.3,0.45
51309,0.04,0.18
51310,0.23,0.93
51311,0.05,0.84
51312,0.46,0.72
51313,0.07,0.21
51314,0.01,0.51
51315,0.25,0.41
51316,0.05,0.65
51317,0.45,0.22
51319,0.27,0.7
51320,0.1,0.42
51322,0.08,0.18
51323,0.84,0.95
51324,0.08,0.26
51325,0.04,0.51
51326,0.17,0.37
51327,0.23,0.03
51328,0.02,0.11
51329,0.14,0.31
51330,0.33,0.57
51331,0.03,0.38
51332,0.07,0.71
51333,0.1,0.91
51334,0.08,0.23
51335,0.09,0.28
51336,0.08,0.37
51337,0.8,0.92
51338,0.06,0.22
51339,0.05,0.45
51340,0.35,0.64
51341,0.04,0.51
51342,0.22,0.26
51343,0.92,0.95
51346,0.36,0.65
51347,0.23,0.71
51349,0.04,0.55
51350,0.04,0.13
51352,0.07,0.04
51353,0.04,0.12
51355,0.07,0.28
51356,0.47,0.76
51358,0.07,0.5
51359,0.06,0.24
51360,0.03,0.1
51362,0.12,0.26
51363,0.22,0.34
51364,0.02,0.06
51368,0.19,0.66
51369,0.08,0.22
51371,0.8,0.95
51372,0.01,0.02
51373,0.16,0.75
51375,0.47,0.89
51377,0.09,0.1
51378,0.65,0.5
51379,0.11,0.51
51380,0.11,0.59
51381,0.43,0.95
51382,0.26,0.66
51383,0.23,0.32
51384,0.2,0.29
51385,0.12,0.49
51386,0.09,0.14
51387,0.07,0.86
51388,0.12,0.57
51390,0.21,0.93
51391,0.1,0.4
51392,0.1,0.27
51393,0.11,0.58
51394,0.3,0.63
51395,0.18,0.29
51396,0.08,0.09
51397,0.3,0.29
51398,0.32,0.58
51399,0.28,0.88
51401,0.17,0.74
51402,0.24,0.14
51403,0.11,0.61
51404,0.07,0.36
51405,0.06,0.7
51406,0.19,0.37
51407,0.17,0.79
51408,0.79,0.96
51409,0.05,0.07
51410,0.15,0.7
51411,0.05,0.08
51412,0.05,0.42
51413,0.13,0.27
51414,0.14,0.77
51415,0.14,0.29
51416,0.43,0.6
51417,0.13,0.04
51418,0.05,0.45
51420,0.1,0.26
51421,0.07,0.32
51422,0.25,0.07
51423,0.05,0.08
51424,0.45,0.67
51425,0.06,0.08
51426,0.04,0.09
51427,0.21,0.63
51428,0.1,0.32
51430,0.08,0.66
51431,0.1,0.11
51432,0.23,0.32
51433,0.06,0.92
51434,0.25,0.73
51435,0.17,0.37
51436,0.06,0.66
51437,0.42,0.67
51438,0.37,0.91
51439,0.24,0.55
51440,0.1,0.88
51441,0.58,0.83
51442,0.02,0.48
51443,0.05,0.26
51444,0.09,0.13
51445,0.21,0.17
51446,0.09,0.8
51447,0.1,0.22
51448,0.67,0.7
51450,0.11,0.68
51451,0.22,0.72
51452,0.21,0.43
51453,0.07,0.23
51454,0.19,0.51
51455,0.47,0.3
51456,0.16,0.48
51457,0.09,0.64
51459,0.17,0.58
51460,0.11,0.66
51461,0.17,0.36
51462,0.59,0.83
51463,0.43,0.76
51464,0.77,0.89
51465,0.11,0.27
51466,0.11,0.18
51467,0.75,0.96
51468,0.13,0.36
51469,0.02,0.06
51470,0.11,0.72
51472,0.02,0.03
51473,0.82,0.89
51474,0.47,0.62
51475,0.02,0.22
51476,0.07,0.19
51477,0.22,0.77
51478,0.08,0.42
51479,0.47,0.88
51480,0.41,0.89
51481,0.13,0.41
51482,0.08,0.24
51483,0.04,0.57
51485,0.04,0.14
51486,0.08,0.3
51488,0.01,0.16
51489,0.14,0.16
51490,0.06,0.32
51491,0.11,0.34
51492,0.41,0.79
51493,0.1,0.29
51494,0.29,0.76
51495,0.04,0.18
51496,0.15,0.26
51497,0.59,0.73
51498,0.38,0.91
51499,0.04,0.06
51500,0.24,0.73
51502,0.19,0.19
51503,0.05,0.58
51504,0.04,0.6
51505,0.02,0.26
51506,0.03,0.79
51507,0.09,0.18
51508,0.03,0.06
51509,0.01,0.26
51510,0.16,0.76
51511,0.03,0.05
51512,0.18,0.93
51513,0.56,0.68
51514,0.05,0.57
51515,0.23,0.67
51516,0.13,0.34
51517,0.3,0.88
51518,0.61,0.84
51519,0.18,0.52
51521,0.26,0.5
51522,0.31,0.8
51523,0.31,0.87
51524,0.07,0.03
51526,0.8,0.96
51527,0.76,0.69
51528,0.34,0.52
51530,0.09,0.46
51531,0.09,0.95
51532,0.42,0.63
51534,0.44,0.76
51535,0.17,0.69
51536,0.48,0.65
51537,0.25,0.96
51538,0.1,0.52
51539,0.06,0.91
51540,0.02,0.49
51541,0.16,0.79
51542,0.03,0.11
51543,0.07,0.16
51544,0.06,0.82
51545,0.04,0.91
51546,0.19,0.13
51547,0.73,0.72
51548,0.05,0.66
51549,0.14,0.07
51551,0.57,0.76
51552,0.01,0.01
51553,0.18,0.28
51554,0.17,0.05
51555,0.05,0.07
51556,0.61,0.8
51557,0.01,0.03
51559,0.12,0.66
51560,0.09,0.24
51561,0.09,0.36
51562,0.16,0.37
51563,0.57,0.59
51564,0.04,0.12
51565,0.1,0.78
51566,0.03,0.28
51567,0.09,0.19
51568,0.79,0.96
51569,0.06,0.05
51570,0.88,0.93
51571,0.22,0.91
51572,0.08,0.52
51573,0.05,0.51
51574,0.05,0.08
51575,0.15,0.87
51576,0.14,0.96
51577,0.04,0.2
51578,0.47,0.63
51579,0.63,0.7
51580,0.07,0.88
51581,0.02,0.06
51582,0.05,0.74
51583,0.15,0.64
51584,0.16,0.26
51585,0.15,0.93
51586,0.84,0.87
51587,0.17,0.17
51588,0.12,0.22
51589,0.35,0.94
51590,0.13,0.84
51591,0.08,0.25
51592,0.12,0.58
51593,0.29,0.45
51594,0.01,0.5
51596,0.14,0.26
51597,0.53,0.84
51599,0.36,0.83
51600,0.17,0.74
51601,0.1,0.21
51602,0.02,0.04
51603,0.07,0.81
51604,0.77,0.92
51605,0.24,0.22
51607,0.92,0.86
51610,0.04,0.28
51611,0.33,0.77
51612,0.37,0.82
51613,0.55,0.61
51614,0.02,0.03
51615,0.32,0.65
51616,0.07,0.67
51617,0.06,0.4
51618,0.09,0.18
51619,0.09,0.89
51621,0.04,0.02
51622,0.7,0.93
51623,0.04,0.34
51624,0.11,0.68
51625,0.15,0.33
51626,0.2,0.94
51627,0.94,0.96
51628,0.07,0.18
51630,0.18,0.22
51631,0.11,0.73
51632,0.42,0.15
51633,0.17,0.7
51634,0.02,0.01
51635,0.03,0.13
51636,0.32,0.48
51637,0.13,0.48
51638,0.03,0.15
51639,0.19,0.26
51640,0.38,0.88
51641,0.89,0.93
51642,0.3,0.27
51643,0.04,0.13
51644,0.35,0.45
51646,0.16,0.61
51647,0.06,0.13
51648,0.34,0.47
51649,0.09,0.28
51650,0.33,0.91
51651,0.39,0.91
51652,0.11,0.71
51653,0.07,0.22
51654,0.4,0.19
51655,0.68,0.95
51656,0.12,0.42
51657,0.13,0.32
51658,0.01,0.02
51659,0.11,0.27
51660,0.11,0.09
51661,0.07,0.7
51662,0.22,0.91
51663,0.23,0.79
51664,0.1,0.92
51666,0.32,0.45
51667,0.71,0.88
51668,0.69,0.84
51669,0.19,0.43
51670,0.39,0.77
51671,0.19,0.07
51672,0.33,0.66
51673,0.09,0.25
51674,0.36,0.45
51675,0.1,0.76
51676,0.63,0.84
51678,0.8,0.88
51680,0.23,0.38
51681,0.03,0.94
51682,0.06,0.11
51683,0.07,0.32
51684,0.44,0.78
51685,0.04,0.45
51686,0.04,0.94
51687,0.1,0.19
51688,0.42,0.92
51689,0.13,0.16
51691,0.1,0.19
51692,0.02,0.07
51693,0.1,0.21
51694,0.1,0.22
51695,0.07,0.52
51696,0.01,0.02
51697,0.05,0.22
51698,0.22,0.83
51699,0.09,0.18
51700,0.38,0.93
51701,0.44,0.53
51702,0.16,0.12
51703,0.93,0.98
51704,0.1,0.87
51705,0.11,0.26
51706,0.04,0.23
51707,0.04,0.01
51708,0.05,0.83
51709,0.1,0.36
51711,0.28,0.24
51712,0.12,0.65
51713,0.02,0.07
51715,0.07,0.6
51716,0.09,0.64
51718,0.05,0.07
51720,0.52,0.66
51721,0.23,0.73
51722,0.88,0.95
51723,0.56,0.66
51724,0.48,0.69
51725,0.11,0.28
51727,0.67,0.87
51728,0.12,0.38
51729,0.77,0.89
51730,0.1,0.72
51731,0.1,0.13
51734,0.08,0.32
51735,0.07,0.29
51740,0.01,0.05
51741,0.07,0.17
51742,0.17,0.6
51744,0.04,0.36
51745,0.61,0.5
51746,0.12,0.11
51747,0.39,0.43
51748,0.12,0.34
51749,0.15,0.11
51750,0.19,0.4
51751,0.08,0.18
51752,0.16,0.52
51753,0.1,0.88
51754,0.4,0.88
51755,0.01,0.01
51756,0.09,0.58
51757,0.42,0.59
51758,0.29,0.62
51759,0.12,0.43
51760,0.13,0.8
51762,0.84,0.85
51763,0.07,0.29
51764,0.05,0.12
51765,0.33,0.37
51766,0.01,0.03
51767,0.15,0.83
51768,0.08,0.28
51769,0.68,0.8
51770,0.76,0.73
51771,0.07,0.17
51772,0.87,0.97
51773,0.15,0.76
51774,0.29,0.9
51775,0.19,0.42
51776,0.09,0.26
51777,0.14,0.36
51778,0.7,0.88
51779,0.25,0.57
51780,0.05,0.25
51781,0.06,0.09
51782,0.23,0.32
51783,0.03,0.13
51784,0.12,0.7
51785,0.02,0.06
51786,0.1,0.09
51787,0.02,0.68
51788,0.23,0.12
51791,0.1,0.4
51792,0.11,0.48
51794,0.32,0.9
51795,0.04,0.91
51796,0.17,0.68
51797,0.03,0.56
51798,0.59,0.69
51799,0.08,0.93
51800,0.27,0.29
51801,0.08,0.24
51802,0.05,0.66
51803,0.44,0.88
51804,0.47,0.81
51805,0.05,0.22
51806,0.04,0.41
51807,0.12,0.62
51808,0.13,0.71
51809,0.11,0.52
51810,0.18,0.33
51811,0.57,0.86
51812,0.05,0.17
51813,0.13,0.39
51814,0.11,0.66
51815,0.27,0.46
51816,0.36,0.46
51818,0.06,0.16
51819,0.18,0.16
51822,0.27,0.24
51823,0.07,0.07
51825,0.08,0.69
51826,0.1,0.07
51827,0.1,0.19
51828,0.12,0.34
51829,0.01,0.5
51830,0.6,0.78
51832,0.07,0.18
51833,0.11,0.33
51834,0.21,0.74
51835,0.03,0.54
51836,0.29,0.73
51837,0.38,0.29
51838,0.11,0.06
51839,0.4,0.09
51840,0.2,0.22
51841,0.05,0.83
51843,0.52,0.65
51844,0.09,0.07
51845,0.01,0.04
51846,0.02,0.04
51847,0.09,0.11
51848,0.05,0.81
51849,0.07,0.09
51850,0.3,0.61
51851,0.19,0.62
51852,0.33,0.8
51853,0.01,0.16
51854,0.48,0.72
51857,0.12,0.22
51858,0.66,0.73
51859,0.37,0.77
51860,0.05,0.73
51861,0.64,0.93
51863,0.11,0.16
51864,0.74,0.87
51865,0.13,0.74
51866,0.59,0.85
51867,0.08,0.65
51868,0.13,0.21
51871,0.09,0.19
51872,0.51,0.77
51873,0.1,0.53
51875,0.08,0.15
51876,0.07,0.66
51877,0.25,0.7
51878,0.13,0.56
51879,0.08,0.64
51880,0.16,0.77
51881,0.07,0.17
51882,0.11,0.58
51883,0.37,0.4
51884,0.16,0.34
51885,0.08,0.1
51886,0.55,0.89
51888,0.03,0.05
51889,0.12,0.27
51890,0.04,0.06
51891,0.55,0.93
51892,0.17,0.73
51893,0.8,0.68
51894,0.04,0.68
51895,0.02,0.08
51896,0.04,0.1
51897,0.11,0.94
51898,0.63,0.78
51899,0.11,0.72
51900,0.1,0.26
51901,0.63,0.8
51902,0.2,0.18
51903,0.52,0.8
51904,0.02,0.11
51905,0.14,0.61
51906,0.39,0.73
51907,0.05,0.26
51908,0.2,0.09
51909,0.71,0.77
51910,0.08,0.33
51911,0.19,0.95
51912,0.66,0.83
51913,0.09,0.73
51914,0.13,0.29
51915,0.03,0.28
51916,0.81,0.89
51917,0.28,0.52
51918,0.25,0.83
51919,0.26,0.76
51920,0.03,0.65
51921,0.09,0.89
51922,0.07,0.21
51923,0.14,0.71
51924,0.14,0.6
51925,0.1,0.72
51926,0.04,0.22
51927,0.01,0.18
51928,0.17,0.33
51929,0.04,0.25
51930,0.07,0.51
51931,0.1,0.11
51932,0.07,0.71
51933,0.41,0.61
51934,0.57,0.84
51935,0.08,0.33
51937,0.57,0.96
51938,0.1,0.37
51939,0.06,0.12
51940,0.52,0.84
51941,0.15,0.83
51942,0.13,0.07
51943,0.39,0.66
51944,0.08,0.06
51946,0.04,0.57
51947,0.12,0.85
51948,0.2,0.47
51949,0.1,0.73
51950,0.07,0.16
51951,0.02,0.39
51952,0.14,0.22
51954,0.78,0.79
51955,0.38,0.36
51956,0.08,0.18
51957,0.01,0.68
51959,0.76,0.33
51960,0.08,0.02
51961,0.07,0.25
51962,0.04,0.05
51963,0.05,0.31
51964,0.05,0.85
51965,0.23,0.65
51966,0.03,0.21
51967,0.08,0.22
51969,0.08,0.86
51970,0.71,0.83
51971,0.1,0.22
51972,0.35,0.27
51973,0.29,0.27
51974,0.79,0.93
51976,0.1,0.22
51977,0.6,0.93
51978,0.52,0.88
51979,0.14,0.5
51980,0.14,0.44
51982,0.78,0.88
51983,0.15,0.29
51984,0.16,0.72
51985,0.03,0.07
51986,0.1,0.1
51987,0.05,0.25
51988,0.05,0.24
51989,0.01,0.04
51990,0.1,0.23
51992,0.09,0.31
51994,0.05,0.21
51996,0.1,0.23
51997,0.1,0.11
51998,0.29,0.8
51999,0.09,0.88
52000,0.12,0.45
52001,0.09,0.16
52002,0.27,0.52
52003,0.78,0.9
52004,0.02,0.19
52005,0.03,0.09
52006,0.18,0.21
52007,0.1,0.03
52008,0.32,0.82
52009,0.1,0.35
52010,0.76,0.71
52011,0.1,0.26
52012,0.19,0.72
52014,0.23,0.5
52015,0.06,0.41
52016,0.05,0.33
52017,0.09,0.28
52018,0.24,0.44
52019,0.22,0.5
52020,0.14,0.37
52021,0.05,0.26
52022,0.12,0.88
52024,0.14,0.39
52025,0.56,0.83
52026,0.04,0.12
52027,0.13,0.27
52028,0.09,0.93
52029,0.01,0.76
52030,0.11,0.84
52031,0.08,0.32
52032,0.36,0.8
52033,0.11,0.09
52034,0.23,0.39
52035,0.09,0.8
52036,0.19,0.33
52037,0.07,0.8
52038,0.17,0.31
52039,0.1,0.32
52040,0.65,0.92
52041,0.02,0.01
52042,0.22,0.5
52043,0.04,0.02
52044,0.13,0.88
52046,0.16,0.26
52047,0.37,0.59
52048,0.17,0.1
52049,0.4,0.27
52050,0.13,0.52
52052,0.07,0.22
52053,0.03,0.04
52054,0.7,0.9
52056,0.06,0.26
52057,0.17,0.78
52058,0.55,0.29
52059,0.32,0.53
52062,0.22,0.71
52063,0.07,0.94
52064,0.36,0.42
52065,0.23,0.35
52066,0.12,0.27
52067,0.05,0.25
52068,0.42,0.67
52069,0.11,0.48
52070,0.79,0.67
52071,0.15,0.19
52072,0.72,0.5
52073,0.04,0.88
52074,0.36,0.94
52075,0.1,0.22
52076,0.04,0.25
52077,0.07,0.06
52078,0.06,0.05
52079,0.1,0.14
52080,0.06,0.59
52081,0.11,0.96
52082,0.72,0.94
52084,0.82,0.95
52085,0.03,0.61
52086,0.42,0.95
52087,0.07,0.1
52088,0.07,0.17
52089,0.42,0.5
52092,0.07,0.2
52093,0.04,0.88
52094,0.72,0.83
52095,0.03,0.1
52096,0.05,0.9
52097,0.37,0.85
52098,0.05,0.08
52099,0.41,0.9
52100,0.15,0.48
52101,0.63,0.57
52102,0.18,0.27
52103,0.13,0.26
52104,0.23,0.25
52105,0.01,0.61
52106,0.1,0.86
52108,0.07,0.44
52109,0.06,0.92
52110,0.31,0.54
52111,0.06,0.17
52112,0.06,0.07
52113,0.07,0.27
52114,0.05,0.52
52115,0.01,0.09
52116,0.09,0.09
52117,0.07,0.69
52118,0.06,0.21
52119,0.04,0.15
52120,0.12,0.22
52121,0.02,0.51
52122,0.11,0.26
52124,0.1,0.91
52127,0.2,0.71
52128,0.03,0.02
52129,0.21,0.65
52130,0.05,0.39
52131,0.18,0.65
52133,0.03,0.55
52134,0.12,0.67
52135,0.1,0.71
52136,0.08,0.17
52137,0.18,0.86
52138,0.79,0.95
52140,0.04,0.21
52141,0.04,0.59
52142,0.46,0.03
52143,0.08,0.72
52144,0.09,0.7
